"Yield","Latitude","Longitude","TimeStamp"
60.25006885,112.737650074302,246.025793224053,"2017-10-10 22:02:14"
65.73296274,114.393897802032,245.852020915925,"2017-10-10 22:02:15"
61.81372481,116.052357251555,245.698588367752,"2017-10-10 22:02:16"
66.44814514,117.729726921232,245.520615455591,"2017-10-10 22:02:17"
57.67218818,119.457745015259,245.339547351094,"2017-10-10 22:02:18"
62.95117595,121.185210178444,245.204022635463,"2017-10-10 22:02:19"
62.72194165,122.921964584162,245.025939180719,"2017-10-10 22:02:20"
61.08167532,124.65728135932,244.855262063357,"2017-10-10 22:02:21"
65.39271352,126.383861823574,244.69165962421,"2017-10-10 22:02:22"
60.99485785,128.129352529196,244.543201473442,"2017-10-10 22:02:23"
58.78548492,129.859471747532,244.369429165314,"2017-10-10 22:02:24"
57.6679948,131.598327288561,244.190682467637,"2017-10-10 22:02:25"
58.26613356,133.319820804476,244.024537591485,"2017-10-10 22:02:26"
59.63995975,134.999955125216,243.820145108698,"2017-10-10 22:02:27"
61.57341129,136.688936333128,243.634434221979,"2017-10-10 22:02:28"
62.71126952,138.360997870501,243.477022154939,"2017-10-10 22:02:29"
68.00648299,140.02896772295,243.328674535757,"2017-10-10 22:02:30"
63.08533842,141.690302410018,243.171373000304,"2017-10-10 22:02:31"
61.14868772,143.364465082702,243.026562742222,"2017-10-10 22:02:32"
63.66245418,145.034757243426,242.872798567869,"2017-10-10 22:02:33"
60.60515363,146.709804604827,242.705879885778,"2017-10-10 22:02:34"
59.42475611,148.403319841237,242.553110589963,"2017-10-10 22:02:35"
63.52657066,150.071842624527,242.367289182653,"2017-10-10 22:02:36"
59.15617421,151.764141414343,242.201807536867,"2017-10-10 22:02:37"
60.43201603,153.455997859801,242.032567457382,"2017-10-10 22:02:38"
57.27610826,155.155927089411,241.881898462799,"2017-10-10 22:02:39"
65.4680044,156.847783535655,241.70569422569,"2017-10-10 22:02:40"
58.27749995,158.548044523141,241.543086677649,"2017-10-10 22:02:41"
66.27375009,160.237578661109,241.386116779371,"2017-10-10 22:02:42"
64.59503543,161.936070271946,241.223951387526,"2017-10-10 22:02:43"
63.89513809,163.622176241528,241.058138126557,"2017-10-10 22:02:44"
63.31919361,165.311820965192,240.89077725214,"2017-10-10 22:02:45"
57.95134971,166.992839975435,240.740992596653,"2017-10-10 22:02:46"
66.46170639,168.673748399195,240.573189564469,"2017-10-10 22:02:47"
64.07010475,170.352113343286,240.419757027292,"2017-10-10 22:02:48"
59.30217513,172.036671107612,240.262234408243,"2017-10-10 22:02:49"
61.96398886,173.707958541964,240.108580785898,"2017-10-10 22:02:50"
58.8294645,175.387761104828,239.940225043939,"2017-10-10 22:02:51"
64.16530318,177.071655353401,239.804037075949,"2017-10-10 22:02:52"
60.96665969,178.731994766056,239.636012960169,"2017-10-10 22:02:53"
57.00577192,180.4120185121,239.473405410557,"2017-10-10 22:02:54"
59.59956069,182.080098950245,239.301512318494,"2017-10-10 22:02:55"
58.49167988,183.761007374005,239.127297851029,"2017-10-10 22:02:56"
62.40186812,185.428092537736,238.953304457735,"2017-10-10 22:02:57"
56.73239449,187.103582243496,238.766156544136,"2017-10-10 22:02:58"
61.0128042,188.777634330483,238.604101694874,"2017-10-10 22:02:59"
66.71991218,190.455225171553,238.450779689284,"2017-10-10 22:03:00"
63.69243602,192.137681800568,238.310833287595,"2017-10-10 22:03:01"
57.54769563,193.816046744659,238.155742606953,"2017-10-10 22:03:02"
53.60691599,195.490983520363,237.997114576207,"2017-10-10 22:03:03"
48.83319986,197.171007255406,237.798359733759,"2017-10-10 22:03:04"
67.20473864,198.850146301732,237.627682605402,"2017-10-10 22:03:05"
73.3103418,200.522981941339,237.487846744725,"2017-10-10 22:03:06"
57.1390676,202.184537801373,237.325570822863,"2017-10-10 22:03:07"
53.53905296,203.857152268802,237.160973514603,"2017-10-10 22:03:08"
57.2762693,205.567255417875,237.0068777125,"2017-10-10 22:03:09"
63.45870762,207.2409757462,236.828131005396,"2017-10-10 22:03:10"
62.07144551,208.921662997781,236.652700574226,"2017-10-10 22:03:11"
61.00905502,210.533897465755,236.494846327427,"2017-10-10 22:03:12"
64.76736608,212.157632886268,236.346940878579,"2017-10-10 22:03:13"
66.0649825,213.765443910655,236.205667970601,"2017-10-10 22:03:14"
63.70054089,215.425340978952,236.047482108618,"2017-10-10 22:03:15"
62.57013327,217.07661233304,235.887417029,"2017-10-10 22:03:16"
61.82810534,218.750222075668,235.74791280707,"2017-10-10 22:03:17"
58.49167988,220.429361121994,235.565407664697,"2017-10-10 22:03:18"
58.83851037,222.107173135243,235.40191577913,"2017-10-10 22:03:19"
59.17829791,223.780451119995,235.233560035599,"2017-10-10 22:03:20"
58.8294645,225.466225330915,235.077806102598,"2017-10-10 22:03:21"
56.2628962,227.150783095241,234.907018431657,"2017-10-10 22:03:22"
59.24616094,228.828595109276,234.742752749577,"2017-10-10 22:03:23"
56.32474392,230.503421298498,234.574397007618,"2017-10-10 22:03:24"
61.19348725,232.183445033541,234.419969579334,"2017-10-10 22:03:25"
59.39459879,233.845664409327,234.264547272513,"2017-10-10 22:03:26"
63.11892009,235.515735397871,234.094201770335,"2017-10-10 22:03:27"
59.12121067,237.178065359354,233.935794824756,"2017-10-10 22:03:28"
61.85509188,238.842607043416,233.767549612813,"2017-10-10 22:03:29"
60.94478371,240.519202610072,233.629482428759,"2017-10-10 22:03:30"
58.65089533,242.1775514849,233.452614948716,"2017-10-10 22:03:31"
61.0128042,243.852377674121,233.303935714352,"2017-10-10 22:03:32"
60.67301666,245.52499214155,233.138011899803,"2017-10-10 22:03:33"
59.66798691,247.192961982998,232.985021520392,"2017-10-10 22:03:34"
60.74103715,248.868230527578,232.825288079521,"2017-10-10 22:03:35"
59.31418143,250.544383749876,232.658258820287,"2017-10-10 22:03:36"
59.46286663,252.207487814379,232.498414836832,"2017-10-10 22:03:37"
56.32474392,253.881097546007,232.33304373363,"2017-10-10 22:03:38"
58.97439389,255.553380255559,232.194534379242,"2017-10-10 22:03:39"
61.92351811,257.214272610056,231.991136776565,"2017-10-10 22:03:40"
62.09987239,258.884233011333,231.815816876982,"2017-10-10 22:03:41"
63.49542061,260.551207589367,231.63883884336,"2017-10-10 22:03:42"
62.88037653,262.215859859126,231.475568030392,"2017-10-10 22:03:43"
62.98303656,263.887700224319,231.315945121108,"2017-10-10 22:03:44"
60.82996562,265.550140772285,231.154885150385,"2017-10-10 22:03:45"
61.10335375,267.220432933009,231.02123965396,"2017-10-10 22:03:46"
54.95196263,268.888181612492,230.847025186495,"2017-10-10 22:03:47"
54.62612115,270.560906666403,230.68375439552,"2017-10-10 22:03:48"
57.4118121,272.234848167693,230.517277858629,"2017-10-10 22:03:49"
60.94478371,273.907241462942,230.350801332734,"2017-10-10 22:03:50"
55.57730581,275.586048751392,230.187309447167,"2017-10-10 22:03:51"
56.59651096,277.264634866876,230.021827790385,"2017-10-10 22:03:52"
61.19348725,278.945985634995,229.8734801822,"2017-10-10 22:03:53"
61.55633829,280.622581201651,229.701918727312,"2017-10-10 22:03:54"
60.12948257,282.294974497686,229.529693996503,"2017-10-10 22:03:55"
61.93636297,283.975772334963,229.376150907317,"2017-10-10 22:03:56"
62.67525624,285.643521015233,229.231782817998,"2017-10-10 22:03:57"
64.23292271,287.32841053822,229.086862017333,"2017-10-10 22:03:58"
64.6137963,289.004010829677,228.941388506892,"2017-10-10 22:03:59"
59.91012484,290.683923979023,228.788950838827,"2017-10-10 22:04:00"
59.91012484,292.365495919321,228.618052636299,"2017-10-10 22:04:01"
59.58594848,294.042865599213,228.439858640542,"2017-10-10 22:04:02"
58.88759232,295.732510323663,228.282999284849,"2017-10-10 22:04:03"
61.28457125,297.404129516677,228.123708000173,"2017-10-10 22:04:04"
56.93830891,299.088687270003,227.94849865417,"2017-10-10 22:04:05"
57.27592858,300.763955814584,227.794402852066,"2017-10-10 22:04:06"
60.19750306,302.433252700108,227.620630543939,"2017-10-10 22:04:07"
59.84266183,304.117036361413,227.437904316399,"2017-10-10 22:04:08"
61.05840471,305.796175397524,227.256836224468,"2017-10-10 22:04:09"
61.05840471,307.476530901444,227.097655482376,"2017-10-10 22:04:10"
55.11461633,309.160978080073,226.937700934346,"2017-10-10 22:04:11"
61.05840471,310.841222987295,226.777856939895,"2017-10-10 22:04:12"
57.95134971,312.528434817773,226.644985225845,"2017-10-10 22:04:13"
65.70086449,314.207905621974,226.491884316418,"2017-10-10 22:04:14"
63.65499879,315.902194961405,226.309931885391,"2017-10-10 22:04:15"
62.81447776,317.588743275345,226.140139094559,"2017-10-10 22:04:16"
59.59921345,319.302716937163,225.975320701133,"2017-10-10 22:04:17"
56.40837985,321.008728401312,225.798895380428,"2017-10-10 22:04:18"
63.71400686,322.722149133075,225.63894085439,"2017-10-10 22:04:19"
64.28554067,324.426944149844,225.464726364932,"2017-10-10 22:04:20"
63.05033051,326.139922537248,225.292391104106,"2017-10-10 22:04:21"
59.5199333,327.859314917067,225.127019999333,"2017-10-10 22:04:22"
58.61119404,329.563004073726,224.970934429156,"2017-10-10 22:04:23"
56.34154821,331.264481507806,224.81020609718,"2017-10-10 22:04:24"
56.33035921,332.945168759386,224.639086800059,"2017-10-10 22:04:25"
63.01707059,334.608604593552,224.489302143001,"2017-10-10 22:04:26"
61.40118183,336.26783813431,224.3410650774,"2017-10-10 22:04:27"
61.4450097,337.930278694062,224.164197598928,"2017-10-10 22:04:28"
64.11062307,339.591613370916,223.998494856979,"2017-10-10 22:04:29"
58.98451661,341.253058655468,223.845504477568,"2017-10-10 22:04:30"
55.2817147,342.91074399097,223.675048434378,"2017-10-10 22:04:31"
54.37034772,344.55902952103,223.504924026792,"2017-10-10 22:04:32"
56.25063541,346.226114695762,223.337784237542,"2017-10-10 22:04:33"
52.28634926,347.890656379824,223.195184823274,"2017-10-10 22:04:34"
55.90060883,349.546351176713,223.027271261074,"2017-10-10 22:04:35"
49.57479054,351.197511945104,222.845871541394,"2017-10-10 22:04:36"
52.62816361,352.86094776827,222.68890163212,"2017-10-10 22:04:37"
50.60606831,354.518743701255,222.529168189678,"2017-10-10 22:04:38"
55.29361859,356.183064213138,222.383694668241,"2017-10-10 22:04:39"
52.6409614,357.831017984536,222.228272361419,"2017-10-10 22:04:40"
56.65311202,359.476538862748,222.05936391911,"2017-10-10 22:04:41"
58.72827942,361.124603220629,221.904052153301,"2017-10-10 22:04:42"
57.62345253,362.759729006413,221.717125324869,"2017-10-10 22:04:43"
59.15448473,364.392200727616,221.570767475331,"2017-10-10 22:04:44"
60.02603858,366.049333144064,221.424962327715,"2017-10-10 22:04:45"
58.58993493,367.696844571103,221.283357793557,"2017-10-10 22:04:46"
57.00072343,369.34855826955,221.144958981752,"2017-10-10 22:04:47"
57.27592858,371.027144385821,220.975276744501,"2017-10-10 22:04:48"
60.78823962,372.710043359195,220.794429734595,"2017-10-10 22:04:49"
57.74880416,374.396259914473,220.609603207395,"2017-10-10 22:04:50"
56.07453106,376.096410316262,220.426103197479,"2017-10-10 22:04:51"
53.87156216,377.804522915721,220.29621611119,"2017-10-10 22:04:52"
52.20278229,379.507327383663,220.135598321797,"2017-10-10 22:04:53"
53.28431185,381.133385111666,220.015991681632,"2017-10-10 22:04:54"
54.93394487,382.690768883097,219.898153714948,"2017-10-10 22:04:55"
60.74987121,384.196066622406,219.766608519754,"2017-10-10 22:04:56"
64.52778294,385.698710273562,219.626219949302,"2017-10-10 22:04:57"
66.24922723,387.193944679106,219.481741328396,"2017-10-10 22:04:58"
68.60902418,388.703665850215,219.31194854856,"2017-10-10 22:04:59"
64.70556145,390.216594017531,219.176313291917,"2017-10-10 22:05:00"
57.27419242,391.719569437564,219.010057851189,"2017-10-10 22:05:01"
62.94114757,393.222987201956,218.836838263833,"2017-10-10 22:05:02"
54.10057147,394.72983313552,218.644163250908,"2017-10-10 22:05:03"
68.23022399,396.235352035222,218.482771655576,"2017-10-10 22:05:04"
62.33668169,397.738548627434,218.320053564952,"2017-10-10 22:05:05"
61.83775912,399.229359579176,218.158551436461,"2017-10-10 22:05:06"
58.41861877,398.92115618383,203.736665671656,"2017-10-10 22:15:00"
53.38615204,397.13696036097,203.90822713754,"2017-10-10 22:15:01"
61.23136158,395.353980984704,204.08277324218,"2017-10-10 22:15:02"
54.08767563,393.569674564361,204.252234406832,"2017-10-10 22:15:03"
56.11560493,391.80748538238,204.399808207508,"2017-10-10 22:15:04"
54.11619007,390.043637398447,204.562968468467,"2017-10-10 22:15:05"
54.43861365,388.275365959926,204.738730547809,"2017-10-10 22:15:06"
60.03195353,386.537616290795,204.903217313485,"2017-10-10 22:15:07"
59.09280897,384.785158672918,205.054217934248,"2017-10-10 22:15:08"
61.3862624,383.043538491042,205.240592063901,"2017-10-10 22:15:09"
60.16316875,381.312755745166,205.43547791907,"2017-10-10 22:15:10"
60.00091615,379.56217809042,205.597753840931,"2017-10-10 22:15:11"
62.19708075,377.829404794931,205.76367765548,"2017-10-10 22:15:12"
58.65426969,376.097847946821,205.926837914868,"2017-10-10 22:15:13"
61.3862624,374.356227764159,206.080380994629,"2017-10-10 22:15:14"
58.58127207,372.60753007333,206.23923010897,"2017-10-10 22:15:15"
58.90736694,370.865356961399,206.421293093577,"2017-10-10 22:15:16"
55.5151942,369.123847365219,206.597055161923,"2017-10-10 22:15:17"
52.68374891,367.389525864475,206.778675977767,"2017-10-10 22:15:18"
55.74973678,365.672898136505,206.943715443793,"2017-10-10 22:15:19"
50.32187486,363.935590811732,207.128320898395,"2017-10-10 22:15:20"
55.24252181,362.202928102725,207.279100422994,"2017-10-10 22:15:21"
54.5209141,360.465952535829,207.427226946013,"2017-10-10 22:15:22"
57.60439585,358.726433489264,207.55998808449,"2017-10-10 22:15:23"
57.14521859,356.995761329871,207.715520944891,"2017-10-10 22:15:24"
61.19063572,355.249717704408,207.883655614251,"2017-10-10 22:15:25"
53.4711923,353.51417975707,208.053669488679,"2017-10-10 22:15:26"
57.86362148,351.77543481274,208.230426437134,"2017-10-10 22:15:27"
55.34160896,350.011808000985,208.442446353466,"2017-10-10 22:15:28"
61.77781813,348.268418441674,208.62362498798,"2017-10-10 22:15:29"
57.79274568,346.505233974279,208.794081032742,"2017-10-10 22:15:30"
52.82619678,344.745256502305,208.977691596237,"2017-10-10 22:15:31"
53.27761969,342.983288470502,209.112663589525,"2017-10-10 22:15:32"
57.53330625,341.208381878388,209.26908076546,"2017-10-10 22:15:33"
61.8054698,339.427171890557,209.435446748772,"2017-10-10 22:15:34"
60.48368266,337.652375873925,209.599491356681,"2017-10-10 22:15:35"
58.74380564,335.871165875093,209.772047702674,"2017-10-10 22:15:36"
60.22712819,334.096591040855,209.97190797724,"2017-10-10 22:15:37"
56.76665024,332.316376317223,210.158613722076,"2017-10-10 22:15:38"
57.65959251,330.531848735702,210.343108623098,"2017-10-10 22:15:39"
56.9598364,328.741570678304,210.514780620568,"2017-10-10 22:15:40"
59.68718909,326.943662181112,210.68081497613,"2017-10-10 22:15:41"
55.68228929,325.153605295893,210.812802330661,"2017-10-10 22:15:42"
49.99977039,323.34375350259,210.977178555324,"2017-10-10 22:15:43"
54.94304589,321.542638009191,211.198815651284,"2017-10-10 22:15:44"
61.29521707,319.759105702869,211.389611455999,"2017-10-10 22:15:45"
58.11062813,317.985526143831,211.566036778275,"2017-10-10 22:15:46"
53.42843472,316.209956035179,211.731518413064,"2017-10-10 22:15:47"
54.9035486,314.436044717479,211.882519032256,"2017-10-10 22:15:48"
46.17669468,312.642006733033,212.030092845499,"2017-10-10 22:15:49"
49.60198154,310.849848712503,212.225089265244,"2017-10-10 22:15:50"
46.91648573,309.129792816146,212.417101044661,"2017-10-10 22:15:51"
60.00235057,307.543767249458,212.58269323303,"2017-10-10 22:15:52"
58.09464174,306.014693514622,212.75414415633,"2017-10-10 22:15:53"
55.98961488,304.504087654795,212.898622777236,"2017-10-10 22:15:54"
60.89676916,303.032186923207,213.040116770381,"2017-10-10 22:15:55"
60.68837758,301.56448846224,213.161270989435,"2017-10-10 22:15:56"
64.59000069,300.112935569577,213.28806287239,"2017-10-10 22:15:57"
62.19610161,298.653199296065,213.448791215363,"2017-10-10 22:15:58"
56.88563084,297.189260773147,213.588627063473,"2017-10-10 22:15:59"
55.11544275,295.709840177247,213.733547864138,"2017-10-10 22:16:00"
49.99299136,294.195253218193,213.869625300541,"2017-10-10 22:16:01"
58.33883228,292.696369483084,214.031016884877,"2017-10-10 22:16:02"
56.27849919,291.208876114032,214.171184360737,"2017-10-10 22:16:03"
56.29184782,289.702914869971,214.321079558807,"2017-10-10 22:16:04"
52.43829031,288.198059486021,214.470864214294,"2017-10-10 22:16:05"
54.3466596,286.679380842828,214.602188325891,"2017-10-10 22:16:06"
57.80301251,285.176847766368,214.73284918513,"2017-10-10 22:16:07"
59.47981734,283.680396925232,214.873127212998,"2017-10-10 22:16:08"
62.12184836,282.15607840286,215.015726627266,"2017-10-10 22:16:09"
65.00581444,280.637289161398,215.138760076522,"2017-10-10 22:16:10"
59.80994625,279.109984803997,215.302473058252,"2017-10-10 22:16:11"
57.1273821,277.563991397836,215.479230017703,"2017-10-10 22:16:12"
56.48544171,275.982168102554,215.635094482292,"2017-10-10 22:16:13"
55.19354656,274.394926089272,215.768297800528,"2017-10-10 22:16:14"
59.52805984,272.824714332226,215.910455046032,"2017-10-10 22:16:15"
51.20798839,271.246429791027,216.072067715535,"2017-10-10 22:16:16"
61.50964474,269.662505359649,216.211350863294,"2017-10-10 22:16:17"
56.04710388,268.083999646271,216.368099688972,"2017-10-10 22:16:18"
56.9275288,266.455287852902,216.555137070984,"2017-10-10 22:16:19"
55.67486608,264.819498549795,216.731783476856,"2017-10-10 22:16:20"
53.01264867,263.162697891223,216.8734985426,"2017-10-10 22:16:21"
56.51476752,261.523480420515,217.044175659962,"2017-10-10 22:16:22"
57.13823776,259.873093754358,217.196060618251,"2017-10-10 22:16:23"
60.66510233,258.229010495705,217.333906718709,"2017-10-10 22:16:24"
60.82470168,256.59023536857,217.461582926623,"2017-10-10 22:16:25"
57.75986796,254.948585003103,217.627727837335,"2017-10-10 22:16:26"
62.63426466,253.317329730065,217.790777565135,"2017-10-10 22:16:27"
61.61665369,251.691493174241,217.954158920686,"2017-10-10 22:16:28"
56.37078981,250.060459072596,218.134784845424,"2017-10-10 22:16:29"
57.06671354,248.427655594302,218.288880636532,"2017-10-10 22:16:30"
57.97149503,246.791755704713,218.464090004528,"2017-10-10 22:16:31"
53.56438239,245.16879438722,218.646926762084,"2017-10-10 22:16:32"
50.86436189,243.555564644832,218.786983706357,"2017-10-10 22:16:33"
52.65423428,241.930612766725,218.937321062194,"2017-10-10 22:16:34"
54.89479857,240.30499738308,219.070082222664,"2017-10-10 22:16:35"
59.5434957,238.699729849363,219.222740974324,"2017-10-10 22:16:36"
59.17740379,237.088380070892,219.397508175128,"2017-10-10 22:16:37"
62.4254069,235.458120071481,219.563100363497,"2017-10-10 22:16:38"
63.19302849,233.84577500681,219.712332307637,"2017-10-10 22:16:39"
51.84720493,232.207552821516,219.865433229632,"2017-10-10 22:16:40"
52.16402971,230.585918536314,220.015328427702,"2017-10-10 22:16:41"
57.2755713,228.95311505802,220.180367904725,"2017-10-10 22:16:42"
57.2755713,227.319316293526,220.331921246259,"2017-10-10 22:16:43"
57.83231029,225.684522264833,220.465345638667,"2017-10-10 22:16:44"
58.5434523,224.068638456293,220.616235715275,"2017-10-10 22:16:45"
52.6823134,222.441143109517,220.815322207466,"2017-10-10 22:16:46"
38.0203054,220.815417151176,221.016508977325,"2017-10-10 22:16:47"
45.58067095,219.195331061014,221.141532163236,"2017-10-10 22:16:48"
53.11840197,217.691139193602,221.285568624805,"2017-10-10 22:16:49"
63.31841067,216.376602454636,221.417777084924,"2017-10-10 22:16:50"
63.71224631,215.068922052442,221.541031617776,"2017-10-10 22:16:51"
41.16930634,213.764448646456,221.674898199368,"2017-10-10 22:16:52"
40.69499431,212.467716266746,221.803569299959,"2017-10-10 22:16:53"
47.52312353,211.156165351808,221.924391903829,"2017-10-10 22:16:54"
41.6915296,209.847600260897,222.033607567854,"2017-10-10 22:16:55"
48.36425354,208.568672240444,222.146360592979,"2017-10-10 22:16:56"
70.2588539,207.576936270087,222.23402054277,"2017-10-10 22:16:57"
74.56670957,206.54295641741,222.338151277803,"2017-10-10 22:16:58"
64.51668402,205.44693777354,222.460853111876,"2017-10-10 22:16:59"
58.93870784,204.291534403844,222.583554933382,"2017-10-10 22:17:00"
47.70988527,203.051422097325,222.726485984825,"2017-10-10 22:17:01"
61.51853165,201.868703966234,222.822657660132,"2017-10-10 22:17:02"
61.90368311,200.64042437013,222.936847734129,"2017-10-10 22:17:03"
71.3846988,199.386488802797,223.071930290422,"2017-10-10 22:17:04"
65.14514114,196.800875654565,223.309706512455,"2017-10-10 22:17:06"
59.10337945,195.247915325934,223.455953819409,"2017-10-10 22:17:07"
54.7316574,193.590119392949,223.623867392605,"2017-10-10 22:17:08"
59.61446178,191.981091921968,223.765140300584,"2017-10-10 22:17:09"
58.41498021,190.488290409611,223.892705978482,"2017-10-10 22:17:10"
56.59408076,188.983545623144,224.016513221109,"2017-10-10 22:17:11"
57.35045201,187.503682693886,224.182437046654,"2017-10-10 22:17:12"
57.12307596,186.002476651288,224.3373066437,"2017-10-10 22:17:13"
57.12307596,184.495298959848,224.482006359198,"2017-10-10 22:17:14"
54.70503734,182.988563601766,224.630022341204,"2017-10-10 22:17:15"
55.43616182,181.507484225914,224.784670853083,"2017-10-10 22:17:16"
58.26286062,180.015014494221,224.91223652941,"2017-10-10 22:17:17"
58.65219773,178.53293984317,225.042565762469,"2017-10-10 22:17:18"
60.77274572,177.040138330813,225.180411851931,"2017-10-10 22:17:19"
61.15313283,175.548663863319,225.349651942413,"2017-10-10 22:17:20"
61.56178397,174.066589212268,225.511043539316,"2017-10-10 22:17:21"
56.12536307,172.577658224443,225.657180291119,"2017-10-10 22:17:22"
56.50293965,171.101444635751,225.800221863153,"2017-10-10 22:17:23"
58.42240483,169.613619508037,225.944921580222,"2017-10-10 22:17:24"
59.61757451,168.154104417705,226.09271647549,"2017-10-10 22:17:25"
66.02477976,166.695142257428,226.222271913607,"2017-10-10 22:17:26"
56.81438688,165.213399365038,226.362992110239,"2017-10-10 22:17:27"
56.81438688,163.723583688496,226.510123753148,"2017-10-10 22:17:28"
57.19659878,162.246595996784,226.656260517518,"2017-10-10 22:17:29"
56.06508557,160.744726437647,226.793885534381,"2017-10-10 22:17:30"
55.58929794,159.263536475313,226.934384647416,"2017-10-10 22:17:31"
57.11599094,157.813642373603,227.08007925402,"2017-10-10 22:17:32"
57.81689374,156.350588528401,227.224889499535,"2017-10-10 22:17:33"
58.61082935,154.901357943229,227.380864517703,"2017-10-10 22:17:34"
57.73627023,153.430563072537,227.519042245912,"2017-10-10 22:17:35"
56.96100351,151.977904318978,227.672474805082,"2017-10-10 22:17:36"
56.95402686,150.550238019325,227.805788664331,"2017-10-10 22:17:37"
